transaction_id,customer_id,counterparty_id,amount,timestamp,channel,country,txn_type
6ac2a63f,1376,1426,620.51,2026-06-16T12:17:43,cash_deposit,US,transfer
99147ccb,1452,1270,437.46,2026-06-16T12:40:40,cash_withdrawal,US,transfer
94149ca4,1137,1209,524.81,2026-06-16T13:21:31,card,US,transfer
e1bf3121,1054,1018,435.38,2026-06-16T14:53:10,ach,US,transfer
e6f07a82,1434,1267,1140.33,2026-06-16T14:53:34,cash_deposit,UK,transfer
5b3dcbcb,1394,1151,814.76,2026-06-16T16:08:28,wire,US,transfer
3cb5ddae,1350,1201,315.84,2026-06-16T16:27:33,cash_withdrawal,SG,transfer
43203017,1183,1137,755.77,2026-06-16T16:52:22,card,AE,transfer
398459bf,1150,1173,9981.23,2026-06-16T17:18:13,wire,AE,transfer
9bd6faf3,1108,1198,319.08,2026-06-16T17:19:16,cash_deposit,SG,transfer
e2d0b0af,1286,1049,503.93,2026-06-16T17:44:31,cash_withdrawal,UK,transfer
a89a45ed,1406,1025,1061.34,2026-06-16T17:44:58,ach,AE,transfer
575bbfcc,1231,1069,767.67,2026-06-16T17:50:47,wire,AE,transfer
d796c4c7,1112,1026,398.47,2026-06-16T17:56:13,cash_deposit,US,transfer
eba18bef,1380,1152,516.4,2026-06-16T18:00:55,cash_withdrawal,US,transfer
340c429d,1103,1418,624.92,2026-06-16T18:13:41,cash_deposit,US,transfer
dec34cd9,1140,1233,191.57,2026-06-16T18:19:28,cash_deposit,UK,transfer
c8f92940,1295,1463,1850.2,2026-06-16T18:25:19,cash_withdrawal,US,transfer
b8e0eaa6,1189,1229,929.2,2026-06-16T18:30:17,card,US,transfer
89c742cf,1330,1399,376.45,2026-06-16T19:31:01,cash_deposit,US,transfer
f5c2af9d,1358,1075,108.85,2026-06-16T19:44:49,cash_withdrawal,US,transfer
d4ea108d,1267,1040,3730.74,2026-06-16T19:58:24,cash_withdrawal,US,transfer
77b9300b,1254,1245,1709.65,2026-06-16T20:00:51,cash_deposit,US,transfer
8ea39cf3,1412,1075,534.37,2026-06-16T20:16:23,cash_deposit,US,transfer
e19a942c,1249,1342,267.13,2026-06-16T20:28:13,cash_deposit,SG,transfer
69848602,1256,1353,206.04,2026-06-16T20:32:31,wire,UK,transfer
51f5573c,1302,1310,405.94,2026-06-16T20:33:13,wire,US,transfer
e11e2f88,1316,1065,133.8,2026-06-16T20:46:07,card,SG,transfer
f966c03c,1238,1392,391.03,2026-06-16T20:50:28,cash_withdrawal,US,transfer
3ac29fc6,1295,1363,451.26,2026-06-16T20:55:18,ach,SG,transfer
b0924c77,1372,1031,219.89,2026-06-16T21:29:58,card,US,transfer
9597b5cd,1391,1036,1059.32,2026-06-16T22:02:58,cash_deposit,US,transfer
338295d9,1063,1346,2414.86,2026-06-16T22:07:25,cash_deposit,US,transfer
336cc8c7,1016,1151,3529.89,2026-06-16T22:50:46,cash_withdrawal,SG,transfer
e1a954d0,1311,1275,17749.6,2026-06-16T22:51:24,ach,US,transfer
37075b90,1096,1129,220.9,2026-06-16T23:08:59,wire,US,transfer
eace2cbb,1336,1190,2387.2,2026-06-16T23:14:31,wire,AE,transfer
1969e13b,1039,1453,774.58,2026-06-16T23:18:24,ach,AE,transfer
17cf5d0e,1110,1334,243.55,2026-06-16T23:23:08,cash_withdrawal,US,transfer
fa8b768e,1202,1332,463.8,2026-06-16T23:39:33,card,SG,transfer
bf20318c,1118,1043,417.01,2026-06-16T23:48:08,cash_deposit,UK,transfer
18cbd2fe,1088,1205,533.29,2026-06-16T23:48:30,cash_deposit,US,transfer
336f57f7,1175,1024,1286.69,2026-06-16T23:51:20,cash_deposit,US,transfer
9fc5c88b,1002,1233,4652.29,2026-06-17T00:30:50,wire,UK,transfer
a7765841,1015,1417,2995.98,2026-06-17T00:33:38,cash_deposit,US,transfer
5ff2e633,1464,1118,1112.97,2026-06-17T00:37:23,card,UK,transfer
abb91d56,1065,1111,391.13,2026-06-17T00:40:22,cash_deposit,US,transfer
5fe87284,1394,1086,309.14,2026-06-17T00:41:49,wire,US,transfer
f370854a,1025,1197,423.69,2026-06-17T01:16:20,card,US,transfer
3b31fbd1,1238,1092,881.26,2026-06-17T01:32:59,wire,US,transfer
08d603a9,1369,1373,940.0,2026-06-17T01:34:45,card,US,transfer
2ed4e3a3,1497,1476,1227.96,2026-06-17T01:38:22,cash_deposit,US,transfer
60d4c5dc,1304,1260,944.91,2026-06-17T01:49:23,cash_withdrawal,AE,transfer
0d66c690,1343,1380,1661.81,2026-06-17T01:49:35,ach,SG,transfer
28801ed6,1180,1317,532.15,2026-06-17T01:51:08,card,US,transfer
fc343b3f,1069,1281,1255.7,2026-06-17T02:10:54,ach,US,transfer
e6c9228c,1024,1130,1028.98,2026-06-17T02:11:21,cash_deposit,US,transfer
d4e97e39,1171,1303,226.35,2026-06-17T02:15:02,card,SG,transfer
7c3f9632,1489,1009,250.75,2026-06-17T02:35:04,card,US,transfer
876ec995,1273,1125,27.81,2026-06-17T02:36:59,wire,UK,transfer
95138fc4,14009,9009,185000.0,2026-06-17T02:44:03,wire,US,transfer
00f1c352,9009,2230,23125.0,2026-06-17T02:50:50.811606,wire,US,transfer
fef4ec4f,1227,1399,78.34,2026-06-17T02:52:55,ach,US,transfer
0668ee26,9009,2036,23125.0,2026-06-17T02:53:34.787971,wire,US,transfer
6322a871,9009,2202,23125.0,2026-06-17T03:00:44.001930,wire,UK,transfer
1ba38af5,9009,2047,23125.0,2026-06-17T03:01:34.580730,wire,AE,transfer
820edfbf,1102,1496,524.32,2026-06-17T03:04:48,card,US,transfer
da8e1667,9009,2394,23125.0,2026-06-17T03:04:52.234399,wire,AE,transfer
17446d4e,9009,2418,23125.0,2026-06-17T03:10:26.588499,wire,SG,transfer
664a2133,9009,2356,23125.0,2026-06-17T03:11:04.179161,wire,US,transfer
2c11ec0a,9009,2487,23125.0,2026-06-17T03:14:18.943185,wire,UK,transfer
4bb47608,1258,1423,104.2,2026-06-17T03:57:09,wire,AE,transfer
d2fdf023,1456,1300,1800.66,2026-06-17T04:06:41,card,AE,transfer
a4c26005,1237,1323,392.69,2026-06-17T04:13:01,card,US,transfer
9c13a8c6,1245,1215,904.82,2026-06-17T04:18:48,wire,US,transfer
1540ae78,1195,1076,1474.67,2026-06-17T04:36:02,card,AE,transfer
2bc1bdfe,1327,1131,255.76,2026-06-17T04:36:24,cash_deposit,UK,transfer
382a2954,1297,1392,705.95,2026-06-17T04:37:40,wire,US,transfer
90c298f4,1392,1204,528.0,2026-06-17T04:48:01,cash_withdrawal,AE,transfer
8a7b7ea8,1308,1217,330.55,2026-06-17T04:48:46,ach,US,transfer
89362218,1381,1070,1566.6,2026-06-17T04:56:06,card,US,transfer
3a6e0c25,1230,1409,327.01,2026-06-17T04:56:11,card,US,transfer
fa720187,1205,1440,368.23,2026-06-17T05:21:58,card,UK,transfer
f2a392c1,1246,1251,1324.75,2026-06-17T05:50:00,ach,UK,transfer
84ba8777,1003,1239,635.62,2026-06-17T06:01:44,cash_withdrawal,US,transfer
406e8686,1191,1214,710.15,2026-06-17T06:10:19,wire,US,transfer
66aa3fe8,1331,1198,399.53,2026-06-17T06:14:56,cash_deposit,UK,transfer
1469aca3,1107,1125,2967.32,2026-06-17T06:23:39,card,US,transfer
95c7ff6e,1335,1092,1754.73,2026-06-17T06:25:55,cash_withdrawal,AE,transfer
c141e101,1141,1381,865.25,2026-06-17T06:40:27,card,SG,transfer
f01eef50,1282,1457,217.38,2026-06-17T06:47:11,cash_deposit,US,transfer
6bf97a5f,1232,1204,443.79,2026-06-17T06:48:11,card,SG,transfer
7228378a,1054,1221,72.83,2026-06-17T06:49:38,card,UK,transfer
db66b4ee,1125,1005,382.34,2026-06-17T06:59:36,ach,UK,transfer
34a31e3b,1079,1006,6114.04,2026-06-17T07:11:17,wire,US,transfer
03c38402,1149,1040,1506.14,2026-06-17T07:27:57,card,AE,transfer
c0cbbb5d,1429,1013,830.86,2026-06-17T07:33:59,ach,US,transfer
0894425e,1036,1145,2456.66,2026-06-17T07:37:34,cash_withdrawal,US,transfer
36a442c2,1022,1020,532.5,2026-06-17T07:51:46,wire,AE,transfer
e4d7f793,1215,1378,494.4,2026-06-17T08:02:59,cash_withdrawal,UK,transfer
8f69a64b,1414,1404,452.46,2026-06-17T08:11:37,cash_withdrawal,AE,transfer
b0990906,1106,1010,84.49,2026-06-17T08:11:50,card,US,transfer
ecc4344a,1156,1221,3317.77,2026-06-17T08:16:50,card,SG,transfer
68eb06c0,9002,1203,9320.1,2026-06-17T08:37:59.303083,cash_deposit,US,transfer
28322063,1461,1224,461.31,2026-06-17T08:45:40,cash_withdrawal,AE,transfer
083c9b07,1037,1219,601.75,2026-06-17T08:47:02,cash_deposit,UK,transfer
4d094851,1359,1245,698.75,2026-06-17T08:54:26,cash_deposit,US,transfer
46793d92,1158,1065,988.35,2026-06-17T08:59:40,wire,SG,transfer
330a693a,1377,1127,241.24,2026-06-17T09:01:59,card,US,transfer
622a59a1,1410,1206,686.85,2026-06-17T09:21:40,cash_withdrawal,US,transfer
96de047a,1083,1439,1308.51,2026-06-17T09:31:33,cash_deposit,US,transfer
45f50d48,1048,1182,631.43,2026-06-17T09:35:53,cash_withdrawal,SG,transfer
1a34ec13,1008,1053,1094.44,2026-06-17T09:37:57,cash_deposit,US,transfer
da4cacbc,1299,1264,891.03,2026-06-17T09:38:18,wire,SG,transfer
ca24d214,1082,1270,1157.74,2026-06-17T09:39:18,card,US,transfer
a297095c,1471,1199,1752.41,2026-06-17T09:41:49,card,UK,transfer
f620534b,1309,1322,785.53,2026-06-17T09:53:58,cash_withdrawal,US,transfer
9bdd7a75,1076,1224,1317.74,2026-06-17T09:54:20,wire,SG,transfer
3fee6ef7,1004,1366,2441.44,2026-06-17T09:56:15,wire,AE,transfer
078dc25e,1354,1254,481.78,2026-06-17T11:04:41,cash_deposit,US,transfer
ccae7d5c,1006,1274,597.53,2026-06-17T11:21:26,ach,AE,transfer
5146d7d9,1335,1120,2488.21,2026-06-17T11:33:38,cash_withdrawal,US,transfer
d23205a9,1155,1066,211.83,2026-06-17T11:37:21,cash_deposit,AE,transfer
8b09f57d,1080,1017,1988.55,2026-06-17T11:41:13,card,AE,transfer
f2581e36,1236,1213,7791.22,2026-06-17T11:47:00,ach,AE,transfer
4c8788fb,1024,1151,1865.6,2026-06-17T11:49:05,wire,US,transfer
7567a4d0,9002,1092,9788.42,2026-06-17T11:55:08.955244,cash_deposit,SG,transfer
51d5fbe7,1001,1014,1941.05,2026-06-17T11:57:52,wire,US,transfer
9d69e16e,1064,1164,1335.84,2026-06-17T12:39:49,card,AE,transfer
d4d1fe8a,1033,1041,426.26,2026-06-17T12:41:20,wire,US,transfer
0c025303,1149,1269,1392.45,2026-06-17T12:55:31,cash_withdrawal,US,transfer
4713e652,1066,1455,897.64,2026-06-17T13:01:30,cash_withdrawal,AE,transfer
45c8a048,1264,1046,603.42,2026-06-17T13:11:51,ach,US,transfer
d15c2abc,1385,1386,204.43,2026-06-17T13:14:58,cash_deposit,US,transfer
417f6baf,1203,1499,653.04,2026-06-17T13:17:44,cash_deposit,US,transfer
050e4692,1383,1066,16581.12,2026-06-17T13:38:03,card,UK,transfer
19e587fe,1343,1394,489.46,2026-06-17T13:57:46,card,US,transfer
28b577bb,9002,1112,9329.11,2026-06-17T14:08:07.571981,cash_deposit,US,transfer
e55eb1f6,1282,1335,742.34,2026-06-17T14:27:47,cash_deposit,US,transfer
0b30de09,1171,1376,634.29,2026-06-17T14:30:36,card,UK,transfer
21b1bfbc,1180,1411,698.46,2026-06-17T14:54:12,ach,UK,transfer
2f466905,1023,1178,1397.0,2026-06-17T15:02:16,cash_withdrawal,UK,transfer
35be84f0,9002,1244,9365.64,2026-06-17T15:04:34.399862,cash_deposit,US,transfer
f2810a2e,1401,1177,466.47,2026-06-17T15:44:24,wire,SG,transfer
10fc2d8a,1239,1018,575.17,2026-06-17T15:51:25,card,AE,transfer
c02974a9,9002,1085,8823.41,2026-06-17T16:18:56.600149,cash_deposit,US,transfer
1e4e97d1,1339,1017,2881.12,2026-06-17T16:23:34,cash_deposit,SG,transfer
dbf5bdca,1456,1311,2868.01,2026-06-17T16:27:20,ach,US,transfer
a4085cc0,9002,1112,9539.15,2026-06-17T16:29:31.605945,cash_deposit,AE,transfer
507d072d,1451,1180,1770.53,2026-06-17T16:49:30,cash_deposit,AE,transfer
6e67cfef,1023,1450,876.13,2026-06-17T17:01:57,wire,SG,transfer
740b019a,9002,1029,8927.58,2026-06-17T17:15:23.938781,cash_deposit,US,transfer
3eab5a1c,9002,1413,8930.91,2026-06-17T17:23:33.598329,cash_deposit,US,transfer
4dadd704,1354,1110,935.59,2026-06-17T17:26:55,ach,UK,transfer
5bc65d40,1386,1199,1197.31,2026-06-17T17:47:33,cash_deposit,US,transfer
3d593285,1357,1158,529.66,2026-06-17T17:49:45,wire,US,transfer
dad6f57b,1229,1457,462.31,2026-06-17T17:54:06,card,AE,transfer
8e5c8209,1273,1403,1751.87,2026-06-17T18:09:14,card,US,transfer
2ccb8fbe,1183,1052,715.58,2026-06-17T18:10:39,ach,UK,transfer
001895c9,9002,1417,9305.87,2026-06-17T18:28:40.912396,cash_deposit,UK,transfer
01db5960,1049,1231,465.69,2026-06-17T18:31:27,wire,US,transfer
15a232d2,1158,1442,184.32,2026-06-17T18:34:59,ach,US,transfer
8e5ee58b,1276,1436,998.1,2026-06-17T18:37:42,card,US,transfer
9898f462,1491,1490,165.15,2026-06-17T18:39:21,cash_withdrawal,US,transfer
2bb02084,1345,1254,453.34,2026-06-17T19:21:38,card,SG,transfer
c99203bc,1112,1327,2812.83,2026-06-17T19:24:02,cash_deposit,US,transfer
827e2876,1499,1131,711.59,2026-06-17T19:25:37,card,AE,transfer
7ccfabb1,1197,1007,255.79,2026-06-17T19:34:07,card,US,transfer
a01c12d3,1038,1398,561.83,2026-06-17T20:28:01,cash_deposit,UK,transfer
4bada83c,1222,1411,376.04,2026-06-17T20:28:18,ach,SG,transfer
d6fa92b5,9002,1232,9288.88,2026-06-17T20:47:48.431535,cash_deposit,UK,transfer
7e9a64b1,1205,1317,1391.58,2026-06-17T20:55:50,cash_deposit,US,transfer
2651c540,1096,1328,972.19,2026-06-17T20:58:33,cash_deposit,UK,transfer
8b72b219,1067,1037,163.17,2026-06-17T21:23:30,cash_withdrawal,US,transfer
21344814,1336,1157,401.3,2026-06-17T21:26:53,wire,US,transfer
658e158c,1074,1062,617.47,2026-06-17T21:37:15,card,SG,transfer
d56c792a,9002,1243,9404.33,2026-06-17T21:45:15.804172,cash_deposit,US,transfer
d7f0ba35,1282,1405,551.09,2026-06-17T21:52:01,cash_deposit,SG,transfer
e600d9c0,1441,1092,189.09,2026-06-17T21:55:54,card,US,transfer
58a3caec,1107,1075,352.58,2026-06-17T22:02:22,wire,US,transfer
f335cf5a,1487,1432,2572.93,2026-06-17T22:10:41,cash_deposit,US,transfer
f6d20029,1038,1312,139.41,2026-06-17T22:13:56,ach,AE,transfer
cf2ffb32,1318,1099,313.64,2026-06-17T22:16:13,cash_deposit,US,transfer
d88760cc,1077,1397,11712.4,2026-06-17T22:16:43,cash_withdrawal,AE,transfer
6303a735,1274,1142,864.93,2026-06-17T22:40:11,cash_withdrawal,US,transfer
c9660a8d,1208,1430,302.91,2026-06-17T22:44:54,cash_deposit,US,transfer
c6546faa,1141,1335,338.21,2026-06-17T22:47:38,cash_withdrawal,SG,transfer
c9284275,1421,1017,198.93,2026-06-17T22:51:26,cash_deposit,AE,transfer
b2620b42,1130,1105,270.92,2026-06-17T22:58:08,card,US,transfer
76b3e848,1302,1414,255.45,2026-06-17T23:00:26,card,US,transfer
b035a6e3,1000,1264,645.59,2026-06-17T23:08:09,card,US,transfer
2a8f25c0,1063,1131,605.7,2026-06-17T23:11:55,cash_withdrawal,US,transfer
71a0caa9,9002,1460,9620.04,2026-06-18T00:11:30.101322,cash_deposit,SG,transfer
4d80cb8c,1349,1121,306.29,2026-06-18T00:19:46,ach,US,transfer
5a827c4b,1272,1049,592.0,2026-06-18T00:29:26,cash_withdrawal,SG,transfer
9e1504de,1276,1287,214.93,2026-06-18T00:41:14,cash_deposit,US,transfer
b7a80759,1244,1327,1693.67,2026-06-18T00:46:42,card,UK,transfer
a7e9377a,1050,1280,680.71,2026-06-18T01:02:22,wire,SG,transfer
bbea1ff7,1442,1202,861.64,2026-06-18T01:12:30,cash_deposit,US,transfer
150810c8,1293,1181,303.55,2026-06-18T01:20:03,ach,US,transfer
05441d5d,1482,1175,723.13,2026-06-18T01:52:59,ach,SG,transfer
5a593d63,1344,1418,263.03,2026-06-18T01:56:25,cash_withdrawal,US,transfer
94ee9815,1282,1420,350.23,2026-06-18T02:44:22,ach,AE,transfer
a9854ab5,1420,1251,1442.86,2026-06-18T02:52:17,card,US,transfer
ca6332ec,1382,1378,1168.42,2026-06-18T02:56:21,cash_withdrawal,AE,transfer
8a8f54ad,1261,1078,316.42,2026-06-18T03:12:21,wire,US,transfer
6d37d264,1253,1243,2111.17,2026-06-18T03:22:09,wire,US,transfer
883a4ab3,1434,1422,677.26,2026-06-18T03:51:52,cash_withdrawal,AE,transfer
da5c9074,1063,1191,2725.64,2026-06-18T03:53:15,card,US,transfer
5522c10c,1297,1022,343.98,2026-06-18T04:08:24,card,US,transfer
8fb6b161,1381,1126,2104.48,2026-06-18T04:19:32,ach,UK,transfer
29314f13,1101,1478,412.09,2026-06-18T04:40:19,card,SG,transfer
699361a3,1407,1134,855.66,2026-06-18T04:49:22,card,UK,transfer
571e3b3d,1266,1104,508.21,2026-06-18T04:58:29,ach,UK,transfer
0c4d1268,1436,1166,838.03,2026-06-18T05:35:09,cash_withdrawal,US,transfer
d2fbd5e1,1358,1259,545.58,2026-06-18T06:05:52,cash_withdrawal,AE,transfer
97fc7ab1,1475,1252,5272.6,2026-06-18T06:11:59,cash_deposit,US,transfer
c4726f69,1032,1266,334.06,2026-06-18T06:20:33,card,US,transfer
b19e25c8,1004,1246,1165.36,2026-06-18T06:39:45,wire,AE,transfer
08ea9c02,1063,1231,553.03,2026-06-18T06:52:31,ach,SG,transfer
6a986e89,1406,1298,271.86,2026-06-18T06:58:52,wire,US,transfer
79b15b44,1027,1067,867.32,2026-06-18T08:00:18,cash_withdrawal,UK,transfer
c10aec55,1490,1299,1212.16,2026-06-18T08:02:43,cash_withdrawal,US,transfer
d9e346c0,1053,1460,4532.37,2026-06-18T08:12:19,cash_deposit,US,transfer
fb0f52e7,1444,1113,2121.77,2026-06-18T08:38:29,cash_withdrawal,US,transfer
b63a7288,1290,1234,558.54,2026-06-18T08:56:36,wire,AE,transfer
2a5e6842,1450,1266,1314.56,2026-06-18T09:16:20,cash_deposit,SG,transfer
2eeafd14,1289,1085,436.18,2026-06-18T09:17:08,cash_deposit,UK,transfer
9ba509f2,1078,1364,1991.63,2026-06-18T09:31:01,cash_deposit,US,transfer
b44970d7,1187,1377,319.0,2026-06-18T09:48:57,cash_deposit,AE,transfer
5d7255ff,1144,1352,1961.6,2026-06-18T10:00:19,ach,US,transfer
3061af9c,1077,1211,2579.74,2026-06-18T10:01:40,wire,AE,transfer
00216af8,1391,1102,517.21,2026-06-18T10:08:46,card,US,transfer
b130e52c,1175,1468,4689.62,2026-06-18T10:27:20,cash_deposit,US,transfer
27d030fb,1193,1461,386.64,2026-06-18T10:30:10,cash_withdrawal,AE,transfer
f1db5419,1410,1055,538.77,2026-06-18T10:30:32,ach,SG,transfer
287cf7cd,1109,1124,2588.68,2026-06-18T10:43:14,card,US,transfer
13b8f27f,1179,1386,3788.27,2026-06-18T11:06:37,wire,AE,transfer
cfeb22ef,1385,1393,516.55,2026-06-18T11:27:47,cash_withdrawal,SG,transfer
997d387f,1277,1051,858.09,2026-06-18T11:55:18,cash_withdrawal,AE,transfer
8cda53ee,1294,1138,238.76,2026-06-18T12:07:27,cash_withdrawal,US,transfer
9c071884,1302,1265,226.73,2026-06-18T12:13:40,cash_deposit,US,transfer
a62d0862,1020,1053,599.41,2026-06-18T12:42:22,wire,US,transfer
66953a89,1087,1311,1862.1,2026-06-18T12:58:29,cash_withdrawal,US,transfer
de3929b0,1225,1070,2443.62,2026-06-18T13:01:15,card,UK,transfer
a3dd8550,1208,1229,927.39,2026-06-18T13:01:37,wire,US,transfer
40475769,1498,1028,591.84,2026-06-18T13:08:39,cash_withdrawal,US,transfer
1169a060,1479,1063,930.83,2026-06-18T13:27:27,cash_withdrawal,UK,transfer
03902fa4,1379,1448,445.47,2026-06-18T13:45:45,card,SG,transfer
0329561e,1034,1314,366.95,2026-06-18T14:06:43,cash_withdrawal,AE,transfer
9131a9ee,1062,1017,1764.84,2026-06-18T14:19:33,wire,SG,transfer
576168e1,1272,1466,508.19,2026-06-18T14:28:30,cash_deposit,US,transfer
9d2073b8,1152,1283,1113.42,2026-06-18T14:31:33,wire,UK,transfer
f88b7932,1093,1273,3475.93,2026-06-18T14:33:13,cash_withdrawal,AE,transfer
7191ed46,1226,1422,460.21,2026-06-18T15:05:55,ach,US,transfer
96a3dfdd,1253,1194,807.27,2026-06-18T15:20:04,wire,AE,transfer
3ebc867b,1156,1157,243.85,2026-06-18T15:23:25,ach,US,transfer
a42f0f18,1292,1493,4683.14,2026-06-18T15:40:45,wire,UK,transfer
7f102783,1040,1385,5013.24,2026-06-18T16:02:14,cash_deposit,AE,transfer
d54ff83f,1359,1294,464.08,2026-06-18T16:21:39,wire,SG,transfer
e45712e6,1192,1193,2752.82,2026-06-18T16:26:05,wire,US,transfer
4aeb1840,1467,1482,2112.62,2026-06-18T16:27:01,ach,US,transfer
ba495a2c,1299,1363,277.24,2026-06-18T16:52:26,ach,SG,transfer
7ddd1e3e,1316,1367,923.9,2026-06-18T17:24:13,card,AE,transfer
4e05a964,1191,1031,1511.6,2026-06-18T17:37:19,cash_deposit,US,transfer
d52bc518,1146,1071,141.96,2026-06-18T17:45:13,card,US,transfer
6a65929f,1389,1024,340.86,2026-06-18T17:47:52,card,US,transfer
2554a23b,1008,1499,156.32,2026-06-18T17:59:44,wire,AE,transfer
97b46977,1399,1444,1531.65,2026-06-18T18:15:35,card,US,transfer
26496f5d,1450,1166,1771.35,2026-06-18T18:29:29,ach,AE,transfer
0adb3fc3,1164,1336,1639.44,2026-06-18T18:30:10,wire,AE,transfer
c17c11de,1153,1287,152.11,2026-06-18T18:43:21,ach,US,transfer
a8c92b3d,1449,1317,312.61,2026-06-18T18:46:24,ach,US,transfer
d9d145c2,1499,1004,569.47,2026-06-18T18:51:01,cash_withdrawal,AE,transfer
44aec766,1240,1062,508.58,2026-06-18T18:54:03,ach,US,transfer
91cd0a01,1033,1422,385.2,2026-06-18T19:15:12,card,AE,transfer
e23b8aa4,1392,1383,436.02,2026-06-18T19:29:14,ach,UK,transfer
527d9731,1087,1219,209.14,2026-06-18T19:41:03,cash_withdrawal,US,transfer
0d821e8d,1105,1240,222.85,2026-06-18T19:54:10,wire,US,transfer
fa39bc4f,1246,1211,232.02,2026-06-18T19:57:45,cash_withdrawal,US,transfer
6b5194e9,1254,1030,2261.52,2026-06-18T19:58:29,cash_deposit,US,transfer
16dfd1a9,1177,1004,3288.94,2026-06-18T20:00:50,card,UK,transfer
c30950dc,1281,1478,467.1,2026-06-18T20:48:58,ach,SG,transfer
5934095e,1065,1427,1917.44,2026-06-18T20:50:12,wire,US,transfer
7e692645,1032,1307,143.41,2026-06-18T21:03:33,ach,AE,transfer
1cb8bda8,1226,1269,709.39,2026-06-18T21:05:18,card,US,transfer
3a78b623,1439,1396,413.39,2026-06-18T21:12:32,wire,SG,transfer
ff236e36,1110,1187,512.46,2026-06-18T21:14:48,wire,AE,transfer
8f8778f9,1441,1000,1204.87,2026-06-18T21:21:19,card,US,transfer
0f98f853,1033,1454,95.2,2026-06-18T21:30:36,card,SG,transfer
999a04aa,1401,1321,411.41,2026-06-18T21:32:56,cash_deposit,UK,transfer
72076ad9,1367,1497,581.43,2026-06-18T21:56:40,cash_deposit,US,transfer
5a037ad2,1280,1286,204.6,2026-06-18T22:02:40,cash_deposit,US,transfer
0891c6fb,1050,1082,408.22,2026-06-18T22:08:05,cash_withdrawal,US,transfer
4e55039d,1345,1101,662.44,2026-06-18T22:14:50,ach,UK,transfer
99c4d17c,1025,1128,1266.82,2026-06-18T22:21:42,card,SG,transfer
796cd6e6,1146,1086,766.86,2026-06-18T22:44:02,ach,US,transfer
45478560,1479,1248,576.27,2026-06-18T23:00:54,ach,US,transfer
12599a2f,1213,1475,998.07,2026-06-18T23:04:30,wire,US,transfer
9e70730f,1066,1038,196.78,2026-06-18T23:04:59,wire,UK,transfer
23e2c3df,1312,1264,90.64,2026-06-18T23:21:46,ach,US,transfer
46a421cd,1462,1473,3453.65,2026-06-18T23:26:15,wire,US,transfer
f879b3a9,1077,1395,378.28,2026-06-18T23:35:44,card,SG,transfer
2c711d0c,1380,1386,534.66,2026-06-18T23:40:26,wire,UK,transfer
01fa813b,1405,1321,1442.53,2026-06-18T23:53:14,cash_deposit,AE,transfer
01982821,1340,1497,925.12,2026-06-19T00:05:06,ach,US,transfer
b14c8c26,1208,1388,164.44,2026-06-19T00:18:41,cash_withdrawal,US,transfer
c49dbf49,1446,1287,242.29,2026-06-19T00:19:59,ach,US,transfer
1899749e,1484,1028,668.62,2026-06-19T00:20:30,cash_withdrawal,US,transfer
3f0c20a1,1454,1376,1450.81,2026-06-19T00:24:41,cash_withdrawal,UK,transfer
d1a4e20d,1119,1021,618.69,2026-06-19T00:51:14,card,US,transfer
7f4df280,1054,1433,223.84,2026-06-19T00:53:46,ach,AE,transfer
b57fef4f,1475,1077,159.19,2026-06-19T00:54:39,cash_withdrawal,AE,transfer
e622e871,1253,1356,222.96,2026-06-19T00:55:44,ach,SG,transfer
94c0b912,1447,1110,145.49,2026-06-19T01:06:31,wire,US,transfer
34eb8436,1480,1045,1200.22,2026-06-19T01:13:19,cash_deposit,SG,transfer
25748cf2,1110,1111,620.46,2026-06-19T01:36:54,wire,US,transfer
4bd569b1,1459,1460,3752.31,2026-06-19T01:45:23,ach,UK,transfer
582dfebe,1294,1061,2660.52,2026-06-19T01:57:24,ach,US,transfer
f0049af7,1294,1240,753.76,2026-06-19T02:17:35,ach,UK,transfer
c285c336,1265,1272,276.6,2026-06-19T02:51:14,cash_deposit,SG,transfer
fe93dbfe,1433,1166,608.78,2026-06-19T02:59:15,wire,SG,transfer
f344b368,1119,1304,252.97,2026-06-19T03:00:49,ach,US,transfer
b7d653bf,1258,1014,985.09,2026-06-19T03:08:29,wire,US,transfer
80b93ea2,1116,1413,824.3,2026-06-19T03:12:52,cash_withdrawal,US,transfer
3197a667,1166,1326,1696.05,2026-06-19T03:23:51,card,US,transfer
0ed62a0d,1273,1357,706.37,2026-06-19T03:33:01,cash_deposit,US,transfer
a4e386cf,1480,1284,1455.99,2026-06-19T03:39:41,cash_withdrawal,US,transfer
3a2a7e34,1021,1169,1099.29,2026-06-19T03:52:03,cash_deposit,SG,transfer
3da423d6,1074,1345,464.63,2026-06-19T04:02:00,cash_withdrawal,US,transfer
255e46e5,1000,1466,1113.69,2026-06-19T04:06:46,cash_deposit,US,transfer
2a906db9,1391,1016,1315.09,2026-06-19T04:34:57,cash_deposit,US,transfer
bf3d2786,1268,1138,187.34,2026-06-19T04:47:44,ach,AE,transfer
4ab4887e,1282,1488,756.85,2026-06-19T05:07:43,cash_withdrawal,AE,transfer
448ff1cd,1347,1209,341.25,2026-06-19T05:17:07,cash_withdrawal,UK,transfer
bf42efaf,1449,1218,4431.99,2026-06-19T05:26:11,cash_deposit,US,transfer
c693f28e,1341,1208,653.63,2026-06-19T05:28:23,ach,UK,transfer
